title,r_psp_MMGBSA_dG_Bind,r_psp_MMGBSA_dG_Bind_Coulomb,r_psp_MMGBSA_dG_Bind_Covalent,r_psp_MMGBSA_dG_Bind_Hbond,r_psp_MMGBSA_dG_Bind_Lipo,r_psp_MMGBSA_dG_Bind_Packing,r_psp_MMGBSA_dG_Bind_SelfCont,r_psp_MMGBSA_dG_Bind_Solv_GB,r_psp_MMGBSA_dG_Bind_Solv_SA,r_psp_MMGBSA_dG_Bind_vdW,r_psp_Lig_Strain_Energy,r_psp_Lig_Strain_Coulomb,r_psp_Lig_Strain_Covalent,r_psp_Lig_Strain_Hbond,r_psp_Lig_Strain_Lipo,r_psp_Lig_Strain_Packing,r_psp_Lig_Strain_SelfCont,r_psp_Lig_Strain_Solv_GB,r_psp_Lig_Strain_Solv_SA,r_psp_Lig_Strain_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Complex_Energy,r_psp_Complex_Coulomb,r_psp_Complex_Covalent,r_psp_Complex_Hbond,r_psp_Complex_Lipo,r_psp_Complex_Packing,r_psp_Complex_SelfCont,r_psp_Complex_Solv_GB,r_psp_Complex_Solv_SA,r_psp_Complex_vdW,r_psp_Ligand_Energy,r_psp_Ligand_Coulomb,r_psp_Ligand_Covalent,r_psp_Ligand_Hbond,r_psp_Ligand_Lipo,r_psp_Ligand_Packing,r_psp_Ligand_SelfCont,r_psp_Ligand_Solv_GB,r_psp_Ligand_Solv_SA,r_psp_Ligand_vdW,r_psp_Receptor_Energy,r_psp_Receptor_Coulomb,r_psp_Receptor_Covalent,r_psp_Receptor_Hbond,r_psp_Receptor_Lipo,r_psp_Receptor_Packing,r_psp_Receptor_SelfCont,r_psp_Receptor_Solv_GB,r_psp_Receptor_Solv_SA,r_psp_Receptor_vdW,r_psp_MMGBSA_dG_Bind(NS),r_psp_MMGBSA_dG_Bind(NS)_Coulomb,r_psp_MMGBSA_dG_Bind(NS)_Covalent,r_psp_MMGBSA_dG_Bind(NS)_Hbond,r_psp_MMGBSA_dG_Bind(NS)_Lipo,r_psp_MMGBSA_dG_Bind(NS)_Packing,r_psp_MMGBSA_dG_Bind(NS)_SelfCont,r_psp_MMGBSA_dG_Bind(NS)_Solv_GB,r_psp_MMGBSA_dG_Bind(NS)_Solv_SA,r_psp_MMGBSA_dG_Bind(NS)_vdW,r_psp_Rec_Strain_Energy,r_psp_Rec_Strain_Coulomb,r_psp_Rec_Strain_Covalent,r_psp_Rec_Strain_Hbond,r_psp_Rec_Strain_Lipo,r_psp_Rec_Strain_Packing,r_psp_Rec_Strain_SelfCont,r_psp_Rec_Strain_Solv_GB,r_psp_Rec_Strain_Solv_SA,r_psp_Rec_Strain_vdW,r_psp_Prime_MMGBSA_ligand_efficiency,r_psp_Prime_MMGBSA_ligand_efficiency_sa,r_psp_Prime_MMGBSA_ligand_efficiency_ln
complex 40 - minimized,-122.712381200839,-123.09969073357,14.9805362511297,-10.5453099979586,-15.4756946092101,-3.98366980435935,0.0,97.6202162821464,,-82.2087685890162,14.6335257072383,-4.73123627643349,14.9805362511276,0.0,-0.158527233339863,0.0,0.0,3.14797783122322,,1.39477513466103,-237.66780246781,-74.4661056280853,20.4952736751431,0.0,-2.17465012625404,0.0,0.0,-195.807741079323,,14.2854206907086,-7318.70764699673,-8575.59314532524,4167.2471741419,-140.348114506414,-582.30894274362,-11.7075107442918,-9.25310022957831,-1535.6576927628,,-631.086314826686,-237.66780246781,-74.4661056280853,20.4952736751431,0.0,-2.17465012625404,0.0,0.0,-195.807741079323,,14.2854206907086,-6958.32746332808,-8378.02734896359,4131.77136421563,-129.802804508456,-564.658598008156,-7.72384093993247,-9.25310022957831,-1437.47016796562,,-563.162966928379,-137.345906908077,-118.368454457137,1.81898940354586e-12,-10.5453099979586,-15.3171673758702,-3.98366980435935,0.0,94.4722384509232,,-83.6035437236773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.55650794168415,-3.83476191252623,-25.1914016535254
complex 40 - minimized,-116.334471883042,-73.6354267766637,16.5772248530238,-10.2880283710424,-16.1267457569342,-2.8503687506912,0.0,53.0098644854138,,-83.0209915661511,15.3511267162318,-5.08360179961885,16.5772248530211,0.0,-0.169561565318402,0.0,0.0,3.69088314250519,,0.336182085642594,-237.314365425531,-74.5306248472733,20.5622732160016,0.0,-2.16893064884555,0.0,0.0,-195.455812136589,,14.2787289911748,-7294.64529174857,-8597.01242622978,4165.75455561431,-144.54539092568,-592.911981799474,-12.6825053478602,-7.2302080731374,-1511.51977392318,,-594.497561063755,-237.314365425531,-74.5306248472733,20.5622732160016,0.0,-2.16893064884555,0.0,0.0,-195.455812136589,,14.2787289911748,-6940.99645443999,-8448.84637460585,4128.61505754528,-134.257362554637,-574.616305393694,-9.83213659716901,-7.2302080731374,-1369.07382627201,,-525.755298488779,-131.685598599273,-68.5518249770448,2.72848410531878e-12,-10.2880283710424,-15.9571841916157,-2.8503687506912,0.0,49.3189813429085,,-83.3571736517937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.42363483089671,-3.63545224634507,-23.8820922443026
complex 40 - minimized,-98.3091736643082,-69.957600266087,16.6174132780734,-7.9249913034769,-14.429188197768,-3.57030550190962,0.0,64.2495392307819,,-83.2940409039273,19.0393910601486,-3.87434896056394,16.6174132780715,0.0,-0.233787978089851,0.0,0.0,6.08657435479302,,0.443540365937693,-237.630568902084,-74.6692851717652,20.6295761423782,0.0,-2.16169774825897,0.0,0.0,-195.740233810778,,14.3110716863404,-7189.20697018663,-8595.83683403972,4144.72444795195,-154.120226474846,-587.804050479307,-14.5533821865979,-9.34395643245124,-1502.71015322805,,-469.562815297607,-237.630568902084,-74.6692851717652,20.6295761423782,0.0,-2.16169774825897,0.0,0.0,-195.740233810778,,14.3110716863404,-6853.26722762024,-8451.20994860187,4107.4774585315,-146.195235171369,-571.21316453328,-10.9830766846883,-9.34395643245124,-1371.21945864805,,-400.579846080021,-117.348564724457,-66.0832513055229,1.81898940354586e-12,-7.9249913034769,-14.195400219678,-3.57030550190962,0.0,58.162964875989,,-83.737581269865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.04810778467309,-3.07216167700963,-20.1817115418083
complex 40 - minimized,-107.119134480823,-60.3454713454466,13.8657482506478,-9.11868591630852,-14.1943552508519,-4.26587981303189,0.0,50.1203490646576,,-83.1808394704859,12.9007374812289,-5.14784289198245,13.8657482506459,0.0,-0.177759520436419,0.0,0.0,3.9898398684735,,0.370751774528383,-237.195416077385,-73.4675150346004,20.5681780892783,0.0,-2.16589136329012,0.0,0.0,-196.429558159035,,14.2993703902626,-7207.83652104268,-8611.91228285175,4172.67432682074,-150.894344258784,-595.342175423527,-17.530869702263,-3.36804283691473,-1487.90060258173,,-513.562530208462,-237.195416077385,-73.4675150346004,20.5681780892783,0.0,-2.16589136329012,0.0,0.0,-196.429558159035,,14.2993703902626,-6863.52197048448,-8478.0992964717,4138.24040048081,-141.775658342476,-578.981928809385,-13.2649898892311,-3.36804283691473,-1341.59139348735,,-444.681061128239,-120.019871962052,-55.1976284534649,1.81898940354586e-12,-9.11868591630852,-14.0165957304155,-4.26587981303189,0.0,46.130509196184,,-83.5515912450143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.23164863501715,-3.34747295252572,-21.9902923818901
complex 40 - minimized,-105.275847951653,-88.6877948036927,20.4420735342565,-11.1456466351966,-13.7967611013207,-3.85226331639363,0.0,64.6145539838315,,-72.8500096131415,20.3863288024477,-6.94852565134676,20.4420735342572,0.0,-0.286491030422154,0.0,0.0,4.82321845458603,,2.35605349537314,-237.404797838049,-74.5445296078329,20.5565384165072,0.0,-2.16932091359379,0.0,0.0,-195.517554712379,,14.2700689792492,-7365.33321014925,-8603.80326251069,4022.4815527158,-147.999308412993,-586.90950496449,-18.1483260450266,-7.60845174992032,-1519.38517754253,,-503.960731639405,-237.404797838049,-74.5445296078329,20.5565384165072,0.0,-2.16932091359379,0.0,0.0,-195.517554712379,,14.2700689792492,-7022.65256435955,-8440.57093809917,3981.48294076504,-136.853661777796,-570.943422949575,-14.296062728633,-7.60845174992032,-1388.48217681398,,-445.380791005513,-125.662176754102,-81.7392691523455,-9.09494701772928e-13,-11.1456466351966,-13.5102700708985,-3.85226331639363,0.0,59.7913355292453,,-75.2060631085146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.19324683232611,-3.28987024848917,-21.6118874412929
complex 40 - minimized,-114.298312128428,-70.8774041029064,14.754637433552,-11.892646917648,-14.0470508803244,-4.00711689686271,0.0,47.1852953453233,,-75.4140261095671,15.4137027320637,-4.32949233454599,14.7546374335516,0.0,-0.242097708447385,0.0,0.0,4.60175324912564,,0.62890209237959,-237.786068264692,-74.6725504387006,20.6415980566332,0.0,-2.16195183205878,0.0,0.0,-195.894578158537,,14.3014141079713,-7271.05427001342,-8609.38454474024,4115.73940817754,-146.119494434878,-599.595503702246,-17.1310471201741,-9.50542141539726,-1489.26298270156,,-515.794684076472,-237.786068264692,-74.6725504387006,20.6415980566332,0.0,-2.16195183205878,0.0,0.0,-195.894578158537,,14.3014141079713,-6918.9698896203,-8463.83459019863,4080.34317268735,-134.22684751723,-583.386500989862,-13.1239302233114,-9.50542141539726,-1340.55369988834,,-454.682072074876,-129.712014860491,-66.5479117683608,4.54747350886464e-13,-11.892646917648,-13.8049531718769,-4.00711689686271,0.0,42.5835420961976,,-76.0429282019467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.38121483600891,-3.57182225401337,-23.4640927098849
complex 40 - minimized,-109.53645476603,-78.931081830644,17.3466226249402,-10.5948640983991,-13.906901239876,-3.10333165120837,0.0,61.2265719251475,,-81.5734704959888,15.2850564703989,-6.62158821397804,17.346622624942,0.0,-0.189748236427461,0.0,0.0,4.40800845969773,,0.341761836164736,-236.960928046983,-74.7032699828785,20.6507741221232,0.0,-2.16194301389495,0.0,0.0,-195.052318599475,,14.3058294271421,-7281.87925826038,-8608.39300622517,4116.5827157099,-149.884808198221,-592.794804388125,-16.5881240721115,-8.77636416863629,-1513.66142373613,,-508.363443181891,-236.960928046983,-74.7032699828785,20.6507741221232,0.0,-2.16194301389495,0.0,0.0,-195.052318599475,,14.3058294271421,-6935.38187544737,-8454.75865441165,4078.58531896284,-139.289944099822,-576.725960134354,-13.4847924209032,-8.77636416863629,-1379.8356770618,,-441.095802113044,-124.82151123643,-72.3094936166653,-1.81898940354586e-12,-10.5948640983991,-13.7171530034485,-3.10333165120837,0.0,56.8185634654496,,-81.9152323321536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.28200947429229,-3.42301421143844,-22.4865396687079
complex 40 - minimized,-106.419378065602,-71.9293286283082,17.8194062816156,-10.8286377777826,-14.1403628963573,-4.15713799790293,0.0,58.7398741126558,,-81.9231911595271,17.6161390610661,-6.18841257897942,17.819406281615,0.0,-0.225613145599238,0.0,0.0,4.77338485182702,,1.43737365220228,-236.799536351453,-74.6863328568407,20.6477591544214,0.0,-2.16181756817464,0.0,0.0,-194.911923988945,,14.3127789080866,-7349.39444633515,-8516.84398772426,4070.32003593434,-141.39033595397,-590.988085132378,-16.2628041873256,-4.48671227194617,-1552.22937707527,,-597.513179924345,-236.799536351453,-74.6863328568407,20.6477591544214,0.0,-2.16181756817464,0.0,0.0,-194.911923988945,,14.3127789080866,-7006.1755319181,-8370.22832623911,4031.85287049831,-130.561698176188,-574.685904667846,-12.1056661894227,-4.48671227194617,-1416.05732719898,,-529.902767672905,-124.035517126668,-65.7409160493298,4.54747350886464e-13,-10.8286377777826,-13.9147497507581,-4.15713799790293,0.0,53.9664892608287,,-83.3605648117293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.21707037636672,-3.32560556455007,-21.8466406595215
complex 40 - minimized,-104.42959346961,-64.5059007239943,17.2683026789264,-9.18864068377744,-14.4123159667187,-4.24363392767105,0.0,54.1330799755983,,-83.4804848219735,16.0264503137365,-8.69657453134913,17.268302678925,0.0,-0.253501658871299,0.0,0.0,6.07123310802319,,1.63699071700897,-236.926798764658,-74.7014590949916,20.6442750997903,0.0,-2.16135336247214,0.0,0.0,-195.019624020972,,14.3113626139879,-7316.46690315241,-8495.66922729025,4081.15362566541,-137.989402683923,-592.425404376146,-18.7888148560925,-6.93473273183834,-1548.4369094327,,-597.376037446866,-236.926798764658,-74.7014590949916,20.6442750997903,0.0,-2.16135336247214,0.0,0.0,-195.019624020972,,14.3113626139879,-6975.11051091814,-8356.46186747127,4043.24104788669,-128.800762000146,-575.851735046955,-14.5451809284215,-6.93473273183834,-1407.55036538732,,-528.206915238881,-120.456043783347,-55.8093261926442,1.36424205265939e-12,-9.18864068377744,-14.1588143078474,-4.24363392767105,0.0,48.0618468675752,,-85.1174755389825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.17561653061688,-3.26342479592532,-21.4381613971103
complex 40 - minimized,-116.018048660642,-65.4722905371436,14.4570680694533,-10.9628680426526,-15.2709892120274,-4.37334596031584,0.0,49.4237201671599,,-83.8193431451261,13.8430443456604,-4.64823308666597,14.4570680694559,0.0,-0.200149609996722,0.0,0.0,4.43180840847481,,-0.197449435607641,-236.614501345774,-73.3049851754751,20.4802664012837,0.0,-2.17515755618534,0.0,0.0,-195.896592753822,,14.2819677384249,-7317.77319032454,-8620.9350140102,4152.8517200463,-144.955028461944,-603.839930165067,-14.8076488709326,-3.60003063781206,-1457.5650484305,,-624.92220979439,-236.614501345774,-73.3049851754751,20.4802664012837,0.0,-2.17515755618534,0.0,0.0,-195.896592753822,,14.2819677384249,-6965.14064031812,-8482.15773829758,4117.91438557556,-133.992160419292,-586.393783396855,-10.4343029106167,-3.60003063781206,-1311.09217584384,,-555.384834387689,-129.861093006303,-60.824057450478,-1.81898940354586e-12,-10.9628680426526,-15.0708396020307,-4.37334596031584,0.0,44.9919117586851,,-83.6218937095185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.41704268043005,-3.62556402064507,-23.8171342962131
complex 40 - minimized,-107.660393102923,-66.7092892333403,14.3719118016752,-10.1871080446327,-14.3272032071154,-3.69925515051288,0.0,50.9728820501291,,-78.0823313191202,13.7405797398984,-0.321477721161131,14.3719118016736,0.0,-0.103877664602922,0.0,0.0,-0.421893116778051,,0.215916440767216,-237.087841557426,-74.7123924850015,20.6332312473278,0.0,-2.16192638883354,0.0,0.0,-195.166288302853,,14.3195343719336,-7296.75198609409,-8632.43166009272,4139.67364493657,-145.832886192604,-583.543849936387,-16.7059453703685,-9.05168879940051,-1513.44198553191,,-535.417615107263,-237.087841557426,-74.7123924850015,20.6332312473278,0.0,-2.16192638883354,0.0,0.0,-195.166288302853,,14.3195343719336,-6952.00375143374,-8491.00997837437,4104.66850188756,-135.645778147971,-567.054720340438,-13.0066902198556,-9.05168879940051,-1369.24857927919,,-471.654818160076,-121.400972842822,-66.3878115121788,1.81898940354586e-12,-10.1871080446327,-14.2233255425125,-3.69925515051288,0.0,51.394775166907,,-78.2982477598874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.2429248563109,-3.36438728446635,-22.1014063804477
complex 40 - minimized,-109.521863883491,-78.6390871909662,15.5426744518054,-10.7947194797795,-14.7921170600972,-4.03188174523549,0.0,70.0328044046423,,-86.8395372638567,15.3402794249814,-4.66162652668,15.542674451803,0.0,-0.111179262684846,0.0,0.0,4.1620597455302,,0.408351017012972,-237.390483569103,-74.6730115217335,20.6203428995008,0.0,-2.16283877682902,0.0,0.0,-195.48329448652,,14.3083183164784,-7097.13801866142,-8459.19359943762,4210.41555164252,-141.536469127455,-580.26899450513,-17.7351523188292,-4.77525305744614,-1550.35834186107,,-553.685759996394,-237.390483569103,-74.6730115217335,20.6203428995008,0.0,-2.16283877682902,0.0,0.0,-195.48329448652,,14.3083183164784,-6750.22567120882,-8305.88150072492,4174.25253429122,-130.741749647675,-563.314038668204,-13.7032705735938,-4.77525305744614,-1424.90785177919,,-481.154541049016,-124.862143308473,-73.9774606642877,1.81898940354586e-12,-10.7947194797795,-14.6809377974124,-4.03188174523549,0.0,65.8707446591122,,-87.2478882808697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.28170549757273,-3.4225582463591,-22.4835443329567
complex 40 - minimized,-112.463604039576,-83.7210493382699,17.5909290412592,-11.0293016013477,-14.943533656237,-3.7847885321232,0.0,63.9706011936107,,-80.5464611464694,19.1325797476886,-5.49014065428405,17.5909290412602,0.0,-0.186098267195958,0.0,0.0,5.5076758995765,,1.71021372833192,-237.358208561776,-74.6285811621998,20.5845468353626,0.0,-2.16677068052865,0.0,0.0,-195.427524573563,,14.2801210191522,-7395.15209488807,-8521.99638586686,4099.30528398469,-144.189100006772,-591.325292094655,-15.3948190081929,-9.5972688889805,-1576.47106306469,,-635.483449942613,-237.358208561776,-74.6285811621998,20.5845468353626,0.0,-2.16677068052865,0.0,0.0,-195.427524573563,,14.2801210191522,-7045.33028228672,-8363.64675536639,4061.12980810807,-133.159798405424,-574.214987757889,-11.6100304760697,-9.5972688889805,-1445.01413968474,,-569.217109815296,-131.596183787265,-78.2309086839869,-9.09494701772928e-13,-11.0293016013477,-14.7574353890411,-3.7847885321232,0.0,58.4629252940342,,-82.2566748748012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.3429917508245,-3.51448762623676,-23.0874488217055
complex 40 - minimized,-111.871145443431,-80.4263836519749,18.1589588911747,-11.2372023415653,-14.6235901761522,-3.86843630586607,0.0,59.8564047683822,,-79.7308966274265,17.3155277919577,-6.33084742174587,18.1589588911753,0.0,-0.196389497369104,0.0,0.0,5.02606232432368,,0.657743495574028,-237.287904165954,-74.6711296128997,20.6321241000122,0.0,-2.16249641830248,0.0,0.0,-195.400751815986,,14.3143495812222,-7355.68277469397,-8497.65568079189,4117.31499853446,-146.241265679256,-596.278933322447,-15.0560105516344,-7.60025506933602,-1613.30601214995,,-596.859615663909,-237.287904165954,-74.6711296128997,20.6321241000122,0.0,-2.16249641830248,0.0,0.0,-195.400751815986,,14.3143495812222,-7006.52372508459,-8342.55816752702,4078.52391554327,-135.004063337691,-579.492846727992,-11.1875742457684,-7.60025506933602,-1477.76166510235,,-531.443068617705,-129.186673235389,-74.0955362302284,-4.54747350886464e-13,-11.2372023415653,-14.427200678783,-3.86843630586607,0.0,54.8303424440587,,-80.3886401230005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.33064886340482,-3.49597329510723,-22.9658240735545
complex 40 - minimized,-105.277270834282,-61.9362324447047,15.7428797111788,-8.22140417726152,-14.1394498953798,-3.74177238475372,0.0,47.2535312296527,,-80.2348228730121,16.5237439183712,6.18385869971897,15.7428797111783,0.0,-0.175195974447687,0.0,0.0,-5.79306065043033,,0.565262132351783,-237.08408748173,-74.6879992584351,20.6076917723211,0.0,-2.16239163676328,0.0,0.0,-195.162247903281,,14.3208595444288,-7360.35896808741,-8581.66417852333,4033.2539475104,-143.490032192687,-588.728869348854,-16.3689346370009,-8.19849118026807,-1551.165145921,,-503.997263794663,-237.08408748173,-74.6879992584351,20.6076917723211,0.0,-2.16239163676328,0.0,0.0,-195.162247903281,,14.3208595444288,-7017.9976097714,-8445.03994682019,3996.9033760269,-135.268628015425,-572.427027816711,-12.6271622522472,-8.19849118026807,-1403.25642924737,,-438.083300466079,-121.801014752653,-68.120091144423,4.54747350886464e-13,-8.22140417726152,-13.964253920932,-3.74177238475372,0.0,53.0465918800833,,-80.8000850053639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.1932764757142,-3.28991471357131,-21.612179542281
complex 40 - minimized,-113.420603231772,-63.0624054945129,17.6459095111313,-10.8949111800758,-15.1223533010935,-3.75206151317525,0.0,45.7216227005401,,-83.9564039545942,15.8219029106095,-6.79399768363029,17.6459095111295,0.0,-0.0547019797789114,0.0,0.0,4.84020592508762,,0.184487137801369,-237.529615797623,-74.705583698741,20.6454334223695,0.0,-2.16058061276695,0.0,0.0,-195.630463224673,,14.3215783161888,-7319.02234116343,-8534.99871822754,4175.45234990007,-147.456288812922,-609.288373980035,-14.6664500515294,-2.91075360405971,-1563.18625120106,,-621.967855186355,-237.529615797623,-74.705583698741,20.6454334223695,0.0,-2.16058061276695,0.0,0.0,-195.630463224673,,14.3215783161888,-6968.07212213403,-8397.23072903429,4137.16100696657,-136.561377632846,-592.005440066174,-10.9143885383541,-2.91075360405971,-1413.27741067693,,-552.33302954795,-129.242506142382,-56.2684078108814,2.72848410531878e-12,-10.8949111800758,-15.0676513213147,-3.75206151317525,0.0,40.8814167754526,,-84.1408910923956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.36292923399526,-3.54439385099289,-23.2839094461087
complex 40 - minimized,-114.671878342386,-81.0186121208408,19.7871499489793,-11.5214339980108,-14.7958415082321,-4.21929329555008,0.0,59.5439444942544,,-82.4477918629848,17.7000327440615,-10.0217673182136,19.7871499489744,0.0,-0.145172870009416,0.0,0.0,7.07369845017763,,1.00612453313214,-237.13796266967,-73.5108483558802,20.6022484068024,0.0,-2.16155462136732,0.0,0.0,-196.388056475087,,14.3202483758616,-7355.2179758878,-8640.11703489808,4134.10740071467,-142.601910874777,-591.175162402643,-15.9255048253919,-6.7778715788949,-1481.6525873948,,-611.075304627875,-237.13796266967,-73.5108483558802,20.6022484068024,0.0,-2.16155462136732,0.0,0.0,-196.388056475087,,14.3202483758616,-7003.40813487574,-8485.58757442136,4093.71800235889,-131.080476876766,-574.217766273043,-11.7062115298418,-6.7778715788949,-1344.80847541397,,-542.947761140752,-132.371911086447,-70.9968448026266,5.00222085975111e-12,-11.5214339980108,-14.6506686382228,-4.21929329555008,0.0,52.4702460440767,,-83.4539163961169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.38899746546637,-3.58349619819955,-23.540781438829
complex 40 - minimized,-112.376970695818,-62.8016318400751,15.6728364864507,-9.74437213446052,-16.1497012825115,-4.74281784171047,0.0,49.6222180169812,,-84.2335021004873,15.2896056707185,-4.59235304060877,15.6728364864486,0.0,-0.186378548909441,0.0,0.0,3.87255358800167,,0.522947185786517,-237.110889709535,-74.6256508878428,20.6055219648176,0.0,-2.16137477648381,0.0,0.0,-195.246774441927,,14.3173884319008,-7428.77598452883,-8562.51224991448,4093.23447788626,-144.485941506351,-590.159220767929,-19.4419132502763,-4.41013151630382,-1562.95272721212,,-638.048278247634,-237.110889709535,-74.6256508878428,20.6055219648176,0.0,-2.16137477648381,0.0,0.0,-195.246774441927,,14.3173884319008,-7079.28812412348,-8425.08496718656,4056.95611943499,-134.74156937189,-571.848144708933,-14.6990954085658,-4.41013151630382,-1417.32817078717,,-568.132164579048,-127.666576366536,-58.2092787994661,1.81898940354586e-12,-9.74437213446052,-15.9633227336021,-4.74281784171047,0.0,45.7496644289795,,-84.7564492862738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.34118688949621,-3.51178033424432,-23.0696640200593
complex 40 - minimized,-112.407021838501,-83.108621255662,9.51124120968052,-9.74039277325602,-16.2198224866123,-5.24370718636777,0.0,74.2279357204316,,-81.8336550667156,11.4698755838903,-4.63212826710219,9.51124120968183,0.0,-0.153240481491638,0.0,0.0,4.46393581347775,,2.28006730932455,-236.988818583856,-73.4555594536925,20.5944154504086,0.0,-2.16157703676459,0.0,0.0,-196.284308689434,,14.3182111456268,-7407.40390078718,-8540.18929687096,4029.68950405903,-143.804525969891,-585.669817296542,-18.1148334787001,-10.9846896329028,-1558.73539752244,,-579.594844074773,-236.988818583856,-73.4555594536925,20.5944154504086,0.0,-2.16157703676459,0.0,0.0,-196.284308689434,,14.3182111456268,-7058.00806036482,-8383.62511616161,3999.58384739895,-134.064133196635,-567.288417773165,-12.8711262923324,-10.9846896329028,-1436.67902455344,,-512.079400153685,-123.876897422391,-78.4764929885605,-1.36424205265939e-12,-9.74039277325602,-16.0665820051207,-5.24370718636777,0.0,69.7639999069538,,-84.1137223760402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.34181295496878,-3.51271943245317,-23.0758331645097
complex 40 - minimized,-104.202723944652,-85.1946757947608,13.081936650879,-9.85242841810901,-15.9399114306357,-4.51620014881627,0.0,71.2264447228649,,-73.0078895260764,13.8957587302367,-6.6936229661967,13.0819366508778,0.0,0.00310853102592379,0.0,0.0,2.53704888128698,,4.96728763324275,-237.227613106376,-74.6768396328464,20.6129879686856,0.0,-2.16331064798712,0.0,0.0,-195.31702891205,,14.3165781178222,-7336.33826029647,-8627.98088041443,4062.12525640587,-145.504561094313,-578.313816961712,-18.6914527605881,-6.41584589089849,-1497.0994240086,,-524.457535571806,-237.227613106376,-74.6768396328464,20.6129879686856,0.0,-2.16331064798712,0.0,0.0,-195.31702891205,,14.3165781178222,-6994.90792324545,-8468.10936498682,4028.43033178631,-135.652132676204,-560.210594883089,-14.1752526117718,-6.41584589089849,-1373.00883981941,,-465.766224163552,-118.098482674889,-78.5010528285638,9.09494701772928e-13,-9.85242841810901,-15.9430199616617,-4.51620014881627,0.0,68.6893958415778,,-77.9751771593192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.17089008218026,-3.25633512327039,-21.3915877647659
complex 40 - minimized,-110.766761337106,-53.6219184825186,10.4711661400147,-10.061641104694,-15.402547792584,-4.62395886388425,0.0,40.5925802515749,,-78.1204414850167,21.0293061218972,14.1822467630328,10.4711661400167,0.0,1.0682083106302,0.0,0.0,-12.8842581210647,,8.19194302928211,-242.22224643204,-92.8063419605492,26.2602744930739,0.0,-3.38323368360934,0.0,0.0,-180.950988949143,,8.65804366818709,-7376.68187346755,-8632.67500430594,4116.40413302686,-150.654609124793,-594.039825842614,-15.561958238082,-5.96160046066995,-1509.90872626183,,-584.284282260479,-242.22224643204,-92.8063419605492,26.2602744930739,0.0,-3.38323368360934,0.0,0.0,-180.950988949143,,8.65804366818709,-7023.6928656984,-8486.24674386287,4079.67269239378,-140.592968020099,-575.254044366421,-10.9379993741978,-5.96160046066995,-1369.55031756427,,-514.821884443649,-131.796067459003,-67.8041652455522,-1.81898940354586e-12,-10.061641104694,-16.4707561032142,-4.62395886388425,0.0,53.4768383726396,,-86.3123845142987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.30764086118971,-3.46146129178456,-22.739107068066
